ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.02.06
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;300
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;0

Начало:;;;;10:38:28.603
Край:;;;;10:38:32.173
Продължителност:;;;;3.570

;REQ;;CNC;;RPL;;DSC;;ERR;;;
Client;T REQ;N cnc;T CNC;N cnc;T RPL;N cnc;T DSC;N cnc;T ERR;N cnc;Reply;Port
0;0;0;416;1;424;26;425;25;;0;DE23E804;61768
1;2;0;416;2;430;39;431;39;;0;DE23E804;61769
2;5;0;416;3;434;52;435;51;;0;DE23E804;61770
3;7;0;416;4;438;65;439;65;;0;DE23E804;61771
4;9;0;417;5;442;78;443;77;;0;DE23E804;61772
5;10;0;417;6;460;90;461;89;;0;DE23E804;61773
6;12;0;418;7;475;89;476;88;;0;DE23E804;61774
7;14;0;419;8;491;88;492;87;;0;DE23E804;61775
8;16;0;419;9;522;88;523;87;;0;DE23E804;61776
9;17;0;420;10;556;102;557;101;;0;DE23E804;61777
10;19;0;518;88;2060;205;2061;204;;0;DE23E805;61778
11;21;0;529;91;2098;201;2098;200;;0;DE23E805;61779
12;22;0;530;92;2101;200;2102;199;;0;DE23E805;61780
13;23;0;528;90;2085;202;2086;201;;0;DE23E805;61781
14;24;0;525;88;2063;204;2064;203;;0;DE23E805;61782
15;26;0;525;89;2073;203;2073;202;;0;DE23E805;61783
16;28;0;421;11;589;116;590;115;;0;DE23E804;61784
17;30;0;422;12;662;148;663;147;;0;DE23E804;61785
18;32;0;422;13;698;163;699;162;;0;DE23E804;61786
19;33;0;533;93;2111;199;2112;198;;0;DE23E805;61787
20;34;0;545;98;2152;194;2152;193;;0;DE23E805;61788
21;36;0;544;96;2139;196;2140;195;;0;DE23E805;61789
22;37;0;538;94;2114;198;2115;197;;0;DE23E805;61790
23;38;0;538;95;2123;197;2124;196;;0;DE23E805;61791
24;40;0;545;99;2162;193;2163;192;;0;DE23E805;61792
25;41;0;544;97;2148;195;2149;194;;0;DE23E805;61793
26;43;0;422;14;735;176;736;175;;0;DE23E804;61794
27;45;0;422;15;810;205;811;204;;0;DE23E804;61795
28;47;0;423;16;844;219;845;218;;0;DE23E804;61796
29;49;0;550;100;2172;192;2173;191;;0;DE23E805;61797
30;50;0;560;104;2231;187;2232;186;;0;DE23E805;61798
31;51;0;551;101;2178;191;2179;190;;0;DE23E805;61799
32;52;0;560;103;2212;188;2213;187;;0;DE23E805;61800
33;53;0;561;106;2246;185;2247;184;;0;DE23E805;61801
34;54;0;554;102;2183;190;2184;189;;0;DE23E805;61802
